Date,Ticker,Open,High,Low,Close
11/15/2001,_SPXD,1139.6,1146.46,1135.0601,1142.24
11/16/2001,_SPXD,1142.42,1143.52,1129.92,1138.65
11/19/2001,_SPXD,1143.92,1151.0601,1138.65,1151.0601
11/20/2001,_SPXD,1149.03,1152.45,1142.17,1142.66
11/21/2001,_SPXD,1140.15,1142.66,1129.78,1137.03
11/23/2001,_SPXD,1137.04,1151.05,1135.9,1150.34
11/26/2001,_SPXD,1151.47,1157.88,1146.17,1157.42
11/27/2001,_SPXD,1152.12,1163.38,1140.8101,1149.5
11/28/2001,_SPXD,1143.09,1149.5,1128.29,1128.52
11/29/2001,_SPXD,1131.04,1140.4,1125.51,1140.2
11/30/2001,_SPXD,1140.01,1143.5699,1135.89,1139.45
12/03/2001,_SPXD,1132.1,1139.45,1125.78,1129.9
12/04/2001,_SPXD,1134.5,1144.8,1128.86,1144.8
12/05/2001,_SPXD,1144.4,1173.62,1143.77,1170.35
12/06/2001,_SPXD,1169.92,1173.35,1164.4301,1167.1
12/07/2001,_SPXD,1165.42,1167.1,1152.66,1158.3101
12/10/2001,_SPXD,1156.6,1158.3101,1139.66,1139.9301
12/11/2001,_SPXD,1143.2,1150.89,1134.3199,1136.76
12/12/2001,_SPXD,1138.4399,1141.58,1126.01,1137.0699
12/13/2001,_SPXD,1127.61,1137.0699,1117.85,1119.38
12/14/2001,_SPXD,1118.91,1128.28,1114.5,1123.09
12/17/2001,_SPXD,1122.67,1137.36,1122.34,1134.36
12/18/2001,_SPXD,1135.48,1145.1,1134.36,1142.92
12/19/2001,_SPXD,1139.78,1152.4399,1134.75,1149.5601
12/20/2001,_SPXD,1147.66,1151.42,1139.9301,1139.9301
12/21/2001,_SPXD,1142.8,1147.83,1139.9301,1144.89
12/24/2001,_SPXD,1145.39,1147.83,1144.62,1144.65
12/26/2001,_SPXD,1145.15,1159.1801,1144.65,1149.37
12/27/2001,_SPXD,1150,1157.13,1149.37,1157.13
12/28/2001,_SPXD,1158.3101,1164.64,1157.13,1161.02
12/31/2001,_SPXD,1159.6899,1161.16,1148.04,1148.08
01/02/2002,_SPXD,1149,1154.67,1136.23,1154.67
01/03/2002,_SPXD,1155.46,1165.27,1154.01,1165.27
01/04/2002,_SPXD,1171.08,1176.55,1163.42,1172.51
01/07/2002,_SPXD,1174.65,1176.97,1163.55,1164.89
01/08/2002,_SPXD,1165.3199,1167.6,1157.46,1160.71
01/09/2002,_SPXD,1163.75,1174.26,1151.89,1155.14
01/10/2002,_SPXD,1154.27,1159.9301,1150.85,1156.55
01/11/2002,_SPXD,1158.51,1159.41,1145.45,1145.6
01/14/2002,_SPXD,1143.79,1145.6,1138.15,1138.41
01/15/2002,_SPXD,1140.84,1148.8101,1136.88,1146.1899
01/16/2002,_SPXD,1139.17,1146.1899,1127.49,1127.5699
01/17/2002,_SPXD,1135.74,1139.27,1127.5699,1138.88
01/18/2002,_SPXD,1127.53,1138.88,1124.45,1127.58
01/22/2002,_SPXD,1136.2,1135.26,1117.9399,1119.3101
01/23/2002,_SPXD,1122.17,1131.9399,1117.4301,1128.1801
01/24/2002,_SPXD,1133.37,1139.5,1128.1801,1132.15
01/25/2002,_SPXD,1129.33,1138.3101,1127.8199,1133.28
01/28/2002,_SPXD,1136.27,1138.63,1126.66,1133.0601
01/29/2002,_SPXD,1133.84,1137.47,1098.74,1100.64
01/30/2002,_SPXD,1100.23,1113.79,1081.66,1113.5699
01/31/2002,_SPXD,1117.85,1130.21,1113.3,1130.2
02/01/2002,_SPXD,1127.39,1130.2,1118.51,1122.2
02/04/2002,_SPXD,1118.04,1122.2,1092.25,1094.4399
02/05/2002,_SPXD,1088.71,1100.96,1082.58,1090.02
02/06/2002,_SPXD,1091.47,1093.58,1077.78,1083.51
02/07/2002,_SPXD,1083.3199,1094.03,1078.4399,1080.17
02/08/2002,_SPXD,1082.39,1096.3,1079.91,1096.22
02/11/2002,_SPXD,1095.37,1112.01,1094.6801,1111.9399
02/12/2002,_SPXD,1106.17,1112.6801,1102.98,1107.5
02/13/2002,_SPXD,1111.45,1120.5601,1107.5,1118.51
02/14/2002,_SPXD,1120.13,1124.72,1112.3,1116.48
02/15/2002,_SPXD,1116.54,1117.09,1103.23,1104.1801
02/19/2002,_SPXD,1096.5601,1102.16,1082.24,1083.34
02/20/2002,_SPXD,1086.91,1098.3199,1074.36,1097.98
02/21/2002,_SPXD,1094.3199,1101.5,1080.24,1080.95
02/22/2002,_SPXD,1078.17,1093.9301,1074.39,1089.84
02/25/2002,_SPXD,1092.54,1112.71,1090.83,1109.4301
02/26/2002,_SPXD,1111.38,1115.05,1101.72,1109.38
02/27/2002,_SPXD,1115.4399,1123.0601,1102.26,1109.89
02/28/2002,_SPXD,1113.5601,1121.5699,1106.73,1106.73
03/01/2002,_SPXD,1112.3,1131.79,1108.74,1131.78
03/04/2002,_SPXD,1134.74,1153.84,1130.9301,1153.84
03/05/2002,_SPXD,1147.66,1157.74,1144.78,1146.14
03/06/2002,_SPXD,1146.49,1165.29,1145.11,1162.77
03/07/2002,_SPXD,1169.0601,1167.9399,1150.6899,1157.54
03/08/2002,_SPXD,1168.91,1172.76,1159.77,1164.3101
03/11/2002,_SPXD,1162.5,1173.03,1159.58,1168.26
03/12/2002,_SPXD,1155.77,1168.26,1154.34,1165.58
03/13/2002,_SPXD,1160.27,1164.3101,1151.01,1154.09
03/14/2002,_SPXD,1154.12,1157.83,1151.08,1153.04
03/15/2002,_SPXD,1153.4301,1166.48,1153.45,1166.16
03/18/2002,_SPXD,1161.59,1172.73,1159.14,1165.55
03/19/2002,_SPXD,1168.98,1173.9399,1165.55,1170.29
03/20/2002,_SPXD,1160.98,1170.1899,1151.61,1151.85
03/21/2002,_SPXD,1150.75,1155.1,1139.88,1153.59
03/22/2002,_SPXD,1150.72,1156.49,1144.6,1148.7
03/25/2002,_SPXD,1149.04,1151.04,1131.87,1131.87
03/26/2002,_SPXD,1131.51,1147,1131.61,1138.49
03/27/2002,_SPXD,1137.29,1146.95,1135.33,1144.58
03/28/2002,_SPXD,1147.16,1154.45,1144.58,1147.39
04/01/2002,_SPXD,1140.96,1147.84,1132.87,1146.54
04/02/2002,_SPXD,1139.4,1143.01,1135.71,1136.76
04/03/2002,_SPXD,1137.59,1138.85,1119.6801,1125.4
04/04/2002,_SPXD,1121.98,1130.45,1120.0601,1126.34
04/05/2002,_SPXD,1130.01,1133.3101,1119.49,1122.73
04/08/2002,_SPXD,1110.87,1125.41,1111.79,1125.29
04/09/2002,_SPXD,1127.21,1128.29,1116.73,1117.8
04/10/2002,_SPXD,1118.99,1131.76,1118.41,1130.47
04/11/2002,_SPXD,1127.84,1130.47,1102.42,1103.6899
04/12/2002,_SPXD,1105.1899,1112.77,1102.74,1111.01
04/15/2002,_SPXD,1111.37,1114.86,1099.41,1102.55
04/16/2002,_SPXD,1108.33,1129.4,1102.55,1128.37
04/17/2002,_SPXD,1129.67,1132.9399,1123.37,1126.0699
04/18/2002,_SPXD,1125.33,1130.53,1109.47,1124.47
04/19/2002,_SPXD,1126.4,1128.8199,1122.72,1125.17
04/22/2002,_SPXD,1122.5,1125.17,1105.62,1107.83
04/23/2002,_SPXD,1108.34,1111.17,1098.9399,1100.96
04/24/2002,_SPXD,1102.59,1108.46,1092.51,1093.14
04/25/2002,_SPXD,1091.78,1094.36,1084.8101,1091.48
04/26/2002,_SPXD,1093.77,1096.77,1076.3101,1076.3199
04/29/2002,_SPXD,1076.52,1078.95,1063.62,1065.45
04/30/2002,_SPXD,1065.11,1082.62,1063.46,1076.92
05/01/2002,_SPXD,1076.45,1088.3199,1065.29,1086.46
05/02/2002,_SPXD,1085.48,1091.42,1079.46,1084.5601
05/03/2002,_SPXD,1072.6,1084.5601,1068.92,1073.4301
05/06/2002,_SPXD,1072.8199,1075.9399,1052.65,1052.67
05/07/2002,_SPXD,1055.77,1058.67,1048.96,1049.49
05/08/2002,_SPXD,1055.6899,1088.92,1049.49,1088.85
05/09/2002,_SPXD,1085.8101,1088.85,1072.23,1073.01
05/10/2002,_SPXD,1073.58,1075.4301,1053.9301,1054.99
05/13/2002,_SPXD,1074.5601,1074.84,1053.9,1074.5601
05/14/2002,_SPXD,1097.28,1097.71,1074.5601,1097.28
05/15/2002,_SPXD,1095,1104.23,1088.9399,1091.0699
05/16/2002,_SPXD,1098.23,1099.29,1089.17,1098.23
05/17/2002,_SPXD,1100.12,1106.59,1096.77,1106.59
05/20/2002,_SPXD,1104.0601,1106.59,1090.61,1091.88
05/21/2002,_SPXD,1092.53,1099.55,1079.08,1079.88
05/22/2002,_SPXD,1079.05,1086.02,1075.64,1086.02
05/23/2002,_SPXD,1086.6,1097.1,1080.55,1097.08
05/24/2002,_SPXD,1094.7,1097.08,1082.1899,1083.8199
05/28/2002,_SPXD,1084.78,1085.98,1070.3101,1074.55
05/29/2002,_SPXD,1072.6,1074.83,1067.66,1067.66
05/30/2002,_SPXD,1064.21,1069.5,1054.26,1064.66
05/31/2002,_SPXD,1066,1079.9301,1064.66,1067.14
06/03/2002,_SPXD,1066.83,1070.74,1039.9,1040.6801
06/04/2002,_SPXD,1039.79,1046.0601,1030.52,1040.6899
06/05/2002,_SPXD,1041.99,1050.11,1038.84,1049.9
06/06/2002,_SPXD,1048.77,1049.9,1026.91,1029.15
06/07/2002,_SPXD,1021.6,1033.02,1012.49,1027.53
06/10/2002,_SPXD,1026.73,1038.1801,1025.45,1030.74
06/11/2002,_SPXD,1032.5,1039.04,1012.94,1013.6
06/12/2002,_SPXD,1012.59,1021.85,1002.58,1020.26
06/13/2002,_SPXD,1018.59,1023.47,1008.12,1009.56
06/14/2002,_SPXD,1005.02,1009.56,981.63,1007.27
06/17/2002,_SPXD,1010.32,1036.17,1007.27,1036.17
06/18/2002,_SPXD,1034.0699,1040.83,1030.92,1037.14
06/19/2002,_SPXD,1035.5,1037.61,1017.88,1019.99
06/20/2002,_SPXD,1019.31,1023.33,1004.59,1006.29
06/21/2002,_SPXD,1002.65,1006.29,985.65,989.14
06/24/2002,_SPXD,986.16,1002.11,970.85,992.72
06/25/2002,_SPXD,994.36,1005.88,974.21,976.14
06/26/2002,_SPXD,970.35,977.43,952.92,973.53
06/27/2002,_SPXD,975.64,990.67,963.74,990.64
06/28/2002,_SPXD,989.63,1001.79,988.31,989.82
07/01/2002,_SPXD,988.92,994.46,967.43,968.65
07/02/2002,_SPXD,967.94,968.65,945.54,948.09
07/03/2002,_SPXD,947.12,954.3,934.87,953.99
07/05/2002,_SPXD,965.79,989.07,953.99,989.03
07/08/2002,_SPXD,988.08,993.56,972.91,976.98
07/09/2002,_SPXD,976.89,979.63,951.71,952.83
07/10/2002,_SPXD,956.09,956.34,920.29,920.47
07/11/2002,_SPXD,919.93,929.16,900.94,927.37
07/12/2002,_SPXD,930.66,934.31,913.71,921.39
07/15/2002,_SPXD,918.09,921.39,876.46,917.93
07/16/2002,_SPXD,901.05,918.65,897.13,901.054
07/17/2002,_SPXD,907.46,926.52,895.03,906.04
07/18/2002,_SPXD,905.36,907.8,880.6,881.56
07/19/2002,_SPXD,878.98,881.56,842.14,847.76
07/22/2002,_SPXD,846.28,854.13,813.26,819.85
07/23/2002,_SPXD,820.73,827.69,796.13,797.7
07/24/2002,_SPXD,794.65,844.32,775.68,843.42
07/25/2002,_SPXD,840.62,853.83,816.11,838.68
07/26/2002,_SPXD,841.14,852.85,835.92,852.84
07/29/2002,_SPXD,857.81,898.96,852.84,898.96
07/30/2002,_SPXD,895.71,909.81,884.7,902.78
07/31/2002,_SPXD,900.99,911.64,889.88,911.62
08/01/2002,_SPXD,909.67,911.62,882.56,884.66
08/02/2002,_SPXD,883.82,884.72,853.95,864.24
08/05/2002,_SPXD,863.45,864.24,833.44,834.6
08/06/2002,_SPXD,836.83,874.44,834.6,859.57
08/07/2002,_SPXD,864.11,878.74,854.15,876.77
08/08/2002,_SPXD,876.4,905.84,875.17,905.46
08/09/2002,_SPXD,902.03,913.95,890.77,908.64
08/12/2002,_SPXD,904.37,908.64,892.38,903.8
08/13/2002,_SPXD,902.97,911.71,883.62,884.21
08/14/2002,_SPXD,884.71,920.21,876.2,919.62
08/15/2002,_SPXD,920.54,933.29,918.17,930.25
08/16/2002,_SPXD,928.13,935.38,916.21,928.77
08/19/2002,_SPXD,928.65,951.17,927.21,950.7
08/20/2002,_SPXD,947.88,950.7,931.86,937.43
08/21/2002,_SPXD,942.33,951.59,931.32,949.36
08/22/2002,_SPXD,950.11,965,946.43,962.7
08/23/2002,_SPXD,960.13,962.7,937.17,940.86
08/26/2002,_SPXD,941.59,950.8,930.42,947.95
08/27/2002,_SPXD,948.62,955.82,930.36,934.82
08/28/2002,_SPXD,932.93,934.82,913.21,917.87
08/29/2002,_SPXD,916.46,924.59,903.33,917.8
08/30/2002,_SPXD,915.43,928.15,910.17,916.07
09/03/2002,_SPXD,914.38,916.07,877.51,878.02
09/04/2002,_SPXD,878.37,896.1,875.73,893.4
09/05/2002,_SPXD,890.53,893.4,870.5,879.15
09/06/2002,_SPXD,884.28,899.07,879.15,893.92
09/09/2002,_SPXD,891.51,907.34,882.92,902.96
09/10/2002,_SPXD,903.5,909.89,900.5,909.58
09/11/2002,_SPXD,910.63,924.02,908.47,909.45
09/12/2002,_SPXD,907.02,909.45,884.84,886.91
09/13/2002,_SPXD,885.46,892.75,877.05,889.81
09/16/2002,_SPXD,888.64,891.84,878.91,891.1
09/17/2002,_SPXD,894.23,902.68,872.38,873.52
09/18/2002,_SPXD,869.01,878.45,857.39,869.46
09/19/2002,_SPXD,865.83,869.46,843.09,843.32
09/20/2002,_SPXD,844.53,849.32,839.09,845.39
09/23/2002,_SPXD,842.57,845.39,825.76,833.7
09/24/2002,_SPXD,830.22,833.7,817.38,819.29
09/25/2002,_SPXD,822.57,844.22,818.46,839.66
09/26/2002,_SPXD,842.03,856.6,839.66,854.95
09/27/2002,_SPXD,852.57,854.95,826.84,827.37
09/30/2002,_SPXD,824.11,827.37,800.2,815.28
10/01/2002,_SPXD,816.3,847.93,812.82,847.91
10/02/2002,_SPXD,846.34,851.93,826.5,827.91
10/03/2002,_SPXD,830.1,840.02,817.25,818.95
10/04/2002,_SPXD,820.16,825.9,794.1,800.58
10/07/2002,_SPXD,800.01,808.21,782.96,785.28
10/08/2002,_SPXD,788.06,808.86,779.5,798.55
10/09/2002,_SPXD,794.13,798.55,775.8,776.76
10/10/2002,_SPXD,776.68,806.51,768.63,803.92
10/11/2002,_SPXD,806,843.27,803.92,835.32
10/14/2002,_SPXD,833.04,844.39,828.37,841.44
10/15/2002,_SPXD,848.94,881.27,841.44,881.27
10/16/2002,_SPXD,874.45,881.27,856.28,860.02
10/17/2002,_SPXD,864.8,885.35,860.02,879.2
10/18/2002,_SPXD,878.94,886.68,866.58,884.39
10/21/2002,_SPXD,882.05,900.69,873.06,899.72
10/22/2002,_SPXD,896.65,899.72,882.4,890.16
10/23/2002,_SPXD,889.63,896.14,873.82,896.14
10/24/2002,_SPXD,897.19,902.94,879,882.5
10/25/2002,_SPXD,882.12,897.71,877.03,897.65
10/28/2002,_SPXD,901.02,907.44,886.15,890.23
10/29/2002,_SPXD,889.51,890.64,867.91,882.15
10/30/2002,_SPXD,883.29,895.28,879.19,890.71
10/31/2002,_SPXD,891.19,898.83,879.75,885.76
11/01/2002,_SPXD,885.76,903.42,877.71,900.96
11/04/2002,_SPXD,905.9,924.58,900.96,908.35
11/05/2002,_SPXD,906.72,915.83,904.91,915.39
11/06/2002,_SPXD,917.04,925.66,905,923.76
11/07/2002,_SPXD,913.74,923.76,898.68,902.65
11/08/2002,_SPXD,902.1,910.11,891.62,894.74
11/11/2002,_SPXD,894.1,894.74,874.63,876.19
11/12/2002,_SPXD,877.34,894.3,876.19,882.95
11/13/2002,_SPXD,881.62,892.51,872.05,882.53
11/14/2002,_SPXD,894.9,904.27,882.53,904.27
11/15/2002,_SPXD,901.41,910.21,895.35,909.83
11/18/2002,_SPXD,912.14,915.91,899.48,900.36
11/19/2002,_SPXD,899.01,905.45,893.09,896.74
11/20/2002,_SPXD,896.87,915.01,894.93,914.15
11/21/2002,_SPXD,915.71,935.13,914.15,933.76
11/22/2002,_SPXD,931.3,937.28,928.41,930.55
11/25/2002,_SPXD,930.61,937.15,923.31,932.88
11/26/2002,_SPXD,931.09,932.87,912.1,913.31
11/27/2002,_SPXD,917.22,940.41,913.31,938.87
11/29/2002,_SPXD,940.01,941.82,935.58,936.31
12/02/2002,_SPXD,941.55,954.28,927.72,934.53
12/03/2002,_SPXD,932.02,934.53,918.73,920.75
12/04/2002,_SPXD,917.11,925.25,909.51,917.57
12/05/2002,_SPXD,920.09,921.49,905.9,906.55
12/06/2002,_SPXD,903.8,915.48,895.96,912.23
12/09/2002,_SPXD,910.64,912.23,891.97,892
12/10/2002,_SPXD,893.78,904.95,892,904.45
12/11/2002,_SPXD,903.03,909.94,896.48,904.96
12/12/2002,_SPXD,906.37,908.37,897,901.59
12/13/2002,_SPXD,897.44,901.58,888.48,889.48
12/16/2002,_SPXD,890.43,910.42,889.48,910.4
12/17/2002,_SPXD,909.03,911.22,901.74,902.99
12/18/2002,_SPXD,901.11,902.99,887.82,891.12
12/19/2002,_SPXD,890.32,899.19,880.32,884.25
12/20/2002,_SPXD,885.59,897.79,884.25,895.76
12/23/2002,_SPXD,894.27,902.43,892.26,897.38
12/24/2002,_SPXD,895.14,897.38,892.29,892.47
12/26/2002,_SPXD,893.5,903.89,887.48,889.66
12/27/2002,_SPXD,888.73,890.46,873.62,875.4
12/30/2002,_SPXD,875.75,882.1,870.23,879.39
12/31/2002,_SPXD,878.89,881.93,869.45,879.82
01/02/2003,_SPXD,881.69,909.03,879.82,909.03
01/03/2003,_SPXD,907.92,911.25,903.07,908.59
01/06/2003,_SPXD,909.4,931.77,908.59,929.01
01/07/2003,_SPXD,928.75,930.81,919.93,922.93
01/08/2003,_SPXD,921.51,922.93,908.32,909.93
01/09/2003,_SPXD,911.54,928.31,909.93,927.57
01/10/2003,_SPXD,924.99,932.89,917.66,927.57
01/13/2003,_SPXD,929.63,935.05,922.05,926.26
01/14/2003,_SPXD,925.65,931.66,921.72,931.66
01/15/2003,_SPXD,931.89,932.59,916.7,918.22
01/16/2003,_SPXD,918.83,926.03,911.98,914.6
01/17/2003,_SPXD,911.45,914.6,899.02,901.78
01/21/2003,_SPXD,902.68,906,887.62,887.62
01/22/2003,_SPXD,887.16,889.74,877.64,878.36
01/23/2003,_SPXD,881.39,890.25,876.89,887.34
01/24/2003,_SPXD,885.57,887.34,859.71,861.4
01/27/2003,_SPXD,859.57,863.95,844.25,847.48
01/28/2003,_SPXD,848.88,860.76,847.48,858.54
01/29/2003,_SPXD,856.68,868.72,845.86,864.36
01/30/2003,_SPXD,864.37,865.48,843.74,844.61
01/31/2003,_SPXD,842.12,858.33,840.34,855.7
02/03/2003,_SPXD,856.53,864.64,855.7,860.32
02/04/2003,_SPXD,860.32,860.32,840.19,848.2
02/05/2003,_SPXD,850.25,861.63,842.11,843.59
02/06/2003,_SPXD,842.5,844.23,833.25,838.15
02/07/2003,_SPXD,840.09,845.73,826.7,829.69
02/10/2003,_SPXD,830.24,837.16,823.53,835.97
02/11/2003,_SPXD,836.54,843.02,825.09,829.2
02/12/2003,_SPXD,828.64,832.12,818.49,818.68
02/13/2003,_SPXD,818.66,821.25,806.29,817.37
02/14/2003,_SPXD,818.24,834.89,815.03,834.89
02/18/2003,_SPXD,836.25,852.87,834.89,851.17
02/19/2003,_SPXD,850.71,851.17,838.79,845.13
02/20/2003,_SPXD,846.24,849.37,836.56,837.1
02/21/2003,_SPXD,837.89,852.28,831.48,848.17
02/24/2003,_SPXD,846.55,848.17,832.16,832.58
02/25/2003,_SPXD,829.94,839.55,818.54,838.57
02/26/2003,_SPXD,837.37,840.1,826.68,827.55
02/27/2003,_SPXD,828.65,842.19,827.55,837.28
02/28/2003,_SPXD,837.88,847,837.28,841.15
03/03/2003,_SPXD,843.82,852.34,832.74,834.81
03/04/2003,_SPXD,834.79,835.43,821.96,821.99
03/05/2003,_SPXD,821.41,829.87,819,829.85
03/06/2003,_SPXD,827.98,829.85,819.85,822.1
03/07/2003,_SPXD,818.33,829.55,811.23,828.89
03/10/2003,_SPXD,825.68,828.89,806.57,807.48
03/11/2003,_SPXD,808.23,814.25,800.3,800.73
03/12/2003,_SPXD,799.61,804.19,788.9,804.19
03/13/2003,_SPXD,807.9,832.02,804.19,831.9
03/14/2003,_SPXD,832.3,841.39,828.26,833.27
03/17/2003,_SPXD,830.89,862.79,827.17,862.79
03/18/2003,_SPXD,862.78,866.94,857.36,866.45
03/19/2003,_SPXD,865.96,874.99,861.21,874.02
03/20/2003,_SPXD,872.78,879.6,859.01,875.84
03/21/2003,_SPXD,879.93,895.9,875.84,895.79
03/24/2003,_SPXD,888.05,895.79,862.02,864.23
03/25/2003,_SPXD,864.95,879.87,862.59,874.74
03/26/2003,_SPXD,874.45,875.8,866.47,869.95
03/27/2003,_SPXD,868.48,874.15,858.09,868.52
03/28/2003,_SPXD,865.96,869.88,860.83,863.5
03/31/2003,_SPXD,863.5,863.5,843.68,848.18
04/01/2003,_SPXD,849.17,861.28,847.85,858.48
04/02/2003,_SPXD,863.64,884.57,858.48,880.9
04/03/2003,_SPXD,881.91,885.89,876.12,876.45
04/04/2003,_SPXD,877.42,882.73,874.23,878.85
04/07/2003,_SPXD,884,904.89,878.85,879.93
04/08/2003,_SPXD,880.13,883.11,874.68,878.29
04/09/2003,_SPXD,878.85,887.35,865.72,865.99
04/10/2003,_SPXD,866.61,871.78,862.76,871.58
04/11/2003,_SPXD,875.26,883.34,865.92,868.3
04/14/2003,_SPXD,868.95,885.26,868.3,885.23
04/15/2003,_SPXD,884.67,891.27,881.85,890.81
04/16/2003,_SPXD,890.81,896.77,877.93,879.91
04/17/2003,_SPXD,879.15,893.83,879.2,893.58
04/21/2003,_SPXD,893.62,898.01,888.17,892.01
04/22/2003,_SPXD,890.28,911.74,886.7,911.37
04/23/2003,_SPXD,911.18,919.74,909.89,919.02
04/24/2003,_SPXD,917.17,919.02,906.69,911.43
04/25/2003,_SPXD,910.54,911.43,897.52,898.81
04/28/2003,_SPXD,899.61,918.15,898.81,914.84
04/29/2003,_SPXD,916.44,924.24,911.1,917.84
04/30/2003,_SPXD,917.04,922.01,911.7,916.92
05/01/2003,_SPXD,915.78,919.68,902.83,916.3
05/02/2003,_SPXD,914.98,930.56,912.35,930.08
05/05/2003,_SPXD,930.65,933.88,924.55,926.55
05/06/2003,_SPXD,926.36,939.61,926.38,934.39
05/07/2003,_SPXD,932.7,937.22,926.41,929.62
05/08/2003,_SPXD,927.84,929.62,919.72,920.27
05/09/2003,_SPXD,921.84,933.77,920.27,933.41
05/12/2003,_SPXD,932.59,946.84,929.3,945.11
05/13/2003,_SPXD,943.89,947.51,938.91,942.3
05/14/2003,_SPXD,942.94,947.29,935.24,939.28
05/15/2003,_SPXD,940.56,948.23,938.79,946.67
05/16/2003,_SPXD,945.58,948.65,938.6,944.3
05/19/2003,_SPXD,942.17,944.3,920.23,920.77
05/20/2003,_SPXD,921.39,925.34,912.05,919.73
05/21/2003,_SPXD,918.99,923.85,914.91,923.42
05/22/2003,_SPXD,923.53,935.3,922.54,931.87
05/23/2003,_SPXD,931.53,935.2,927.42,933.22
05/27/2003,_SPXD,932.32,952.76,927.33,951.48
05/28/2003,_SPXD,951.67,959.39,950.12,953.22
05/29/2003,_SPXD,953.26,962.08,946.23,949.64
05/30/2003,_SPXD,950.63,965.38,949.64,963.59
06/02/2003,_SPXD,965.88,979.11,963.59,967
06/03/2003,_SPXD,966.98,973.02,964.47,971.56
06/04/2003,_SPXD,971.42,987.85,970.72,986.24
06/05/2003,_SPXD,984.24,990.14,978.13,990.14
06/06/2003,_SPXD,993.19,1007.69,986.01,987.76
06/09/2003,_SPXD,987.02,987.76,972.59,975.93
06/10/2003,_SPXD,977.31,984.84,975.93,984.84
06/11/2003,_SPXD,984.09,997.48,981.61,997.48
06/12/2003,_SPXD,998.65,1002.74,991.27,998.51
06/13/2003,_SPXD,999.08,1000.92,984.27,988.61
06/16/2003,_SPXD,989.22,1010.86,988.61,1010.74
06/17/2003,_SPXD,1011.73,1015.33,1007.04,1011.66
06/18/2003,_SPXD,1011.05,1015.12,1004.61,1010.09
06/19/2003,_SPXD,1010.27,1011.22,993.08,994.7
06/20/2003,_SPXD,996.32,1002.09,993.36,995.69
06/23/2003,_SPXD,995.43,995.69,977.4,981.64
06/24/2003,_SPXD,980.78,987.84,979.08,983.45
06/25/2003,_SPXD,983.64,991.64,974.86,975.32
06/26/2003,_SPXD,975.97,986.53,973.8,985.82
06/27/2003,_SPXD,986.13,988.88,974.29,976.22
06/30/2003,_SPXD,978.09,983.61,973.6,974.5
07/01/2003,_SPXD,973.99,983.26,962.1,982.32
07/02/2003,_SPXD,982.32,993.78,982.32,993.75
07/03/2003,_SPXD,992.28,995,983.34,985.7
07/07/2003,_SPXD,989.64,1005.56,985.7,1004.42
07/08/2003,_SPXD,1003.33,1008.92,998.73,1007.84
07/09/2003,_SPXD,1007.25,1010.43,998.17,1002.21
07/10/2003,_SPXD,1000.24,1002.21,983.63,988.7
07/11/2003,_SPXD,989.69,1000.86,988.7,998.14
07/14/2003,_SPXD,1001.16,1015.41,998.14,1003.86
07/15/2003,_SPXD,1006.49,1009.61,996.67,1000.42
07/16/2003,_SPXD,1002.33,1003.47,989.3,994
07/17/2003,_SPXD,991.49,994,978.6,981.73
07/18/2003,_SPXD,983.95,994.25,981.7,993.32
07/21/2003,_SPXD,992.76,993.32,975.63,978.8
07/22/2003,_SPXD,980.45,990.29,976.08,988.11
07/23/2003,_SPXD,988.59,989.86,979.79,988.61
07/24/2003,_SPXD,990.47,998.89,981.07,981.6
07/25/2003,_SPXD,981.91,998.71,977.42,998.68
07/28/2003,_SPXD,998.99,1000.68,993.59,996.52
07/29/2003,_SPXD,996.99,998.64,984.15,989.28
07/30/2003,_SPXD,990.21,992.62,985.96,987.49
07/31/2003,_SPXD,989.91,1004.59,987.49,990.31
08/01/2003,_SPXD,989.88,990.31,978.86,980.15
08/04/2003,_SPXD,979.84,985.75,966.79,982.82
08/05/2003,_SPXD,982.46,982.82,964.97,965.46
08/06/2003,_SPXD,964.07,975.74,960.84,967.08
08/07/2003,_SPXD,966.61,974.89,963.82,974.12
08/08/2003,_SPXD,974.97,980.57,973.83,977.59
08/11/2003,_SPXD,977.95,985.46,974.21,980.59
08/12/2003,_SPXD,981.38,990.41,979.9,990.35
08/13/2003,_SPXD,990.81,992.5,980.85,984.03
08/14/2003,_SPXD,984.28,991.91,980.36,990.51
08/15/2003,_SPXD,989.84,992.39,987.1,990.67
08/18/2003,_SPXD,992.19,1000.35,990.67,999.74
08/19/2003,_SPXD,1001.08,1003.3,995.3,1002.35
08/20/2003,_SPXD,1000.62,1003.54,996.62,1000.3
08/21/2003,_SPXD,1001.66,1009.53,999.33,1003.27
08/22/2003,_SPXD,1006.83,1011.01,992.62,993.06
08/25/2003,_SPXD,992.59,993.71,987.91,993.71
08/26/2003,_SPXD,992.65,997.93,983.57,996.73
08/27/2003,_SPXD,996.06,998.05,993.33,996.79
08/28/2003,_SPXD,997.57,1004.12,991.42,1002.84
08/29/2003,_SPXD,1002.11,1008.85,999.52,1008.01
09/02/2003,_SPXD,1009.14,1022.59,1005.67,1021.99
09/03/2003,_SPXD,1023.37,1029.34,1021.99,1026.27
09/04/2003,_SPXD,1025.97,1029.17,1022.19,1027.97
09/05/2003,_SPXD,1027.02,1029.21,1018.19,1021.39
09/08/2003,_SPXD,1021.84,1032.41,1021.39,1031.64
09/09/2003,_SPXD,1030.51,1031.64,1021.14,1023.17
